ID,farmer_name,training_day,gender,registration,age,group_name,belong_to_cooperative,county,subcounty,ward,adopted_within_07_days,adopted_within_90_days,adopted_within_120_days,has_topic_trained_on,trainer,topics_list
ID_5S6TMZ,FAR_xasqjky,2024-11-12,Female,Manual,Above 35,GRP_ukhnepn,0,CNT_yljqnl,SUB_jsjdatk,WRD_cdhsrdxp,0,0,0,1,['TRA_suiifsur'],[['Poultry Health Management. Practices']]
ID_VQVDS4,FAR_nsiunsd,2024-11-12,Female,Manual,Above 35,GRP_svbxalg,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],"[['Sheep And Goat Rearing'], ['Herd. Health. Management']]"
ID_QA3OYL,FAR_vhhjitf,2024-11-12,Male,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_9RY1ZS,FAR_tkfjrpy,2024-11-12,Female,Ussd,Above 35,GRP_svbxalg,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],"[['Herd. Health. Management'], ['Sheep And Goat Rearing'], ['Poultry Health Management. Practices']]"
ID_YEWPUK,FAR_ftqvvwz,2024-11-12,Female,Ussd,Above 35,GRP_tervlos,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],"[['Poultry Health Management. Practices'], ['Herd. Health. Management']]"
ID_QDJ7SN,FAR_hlmtzfp,2024-11-12,Female,Manual,Above 35,GRP_gnhksrt,1,CNT_fhdsoy,SUB_vnahfhi,WRD_avjijsjd,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_6A27EW,FAR_kaqbhzu,2024-11-12,Female,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,1,1,1,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_Q3QYGQ,FAR_gbrzddt,2024-11-12,Female,Ussd,Above 35,GRP_wdumlmm,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Health Management. Practices'], ['Importance Of Mineral Supplementation']]"
ID_WPV6SU,FAR_rprzpjv,2024-11-12,Female,Manual,Above 35,GRP_ukhnepn,0,CNT_yljqnl,SUB_jsjdatk,WRD_cdhsrdxp,0,0,0,1,['TRA_suiifsur'],[['Poultry Health Management. Practices']]
ID_1ESYHV,FAR_vzrkpug,2024-11-12,Male,Ussd,Below 35,GRP_djygede,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Health Management. Practices'], ['Importance Of Mineral Supplementation']]"
ID_248I58,FAR_uhkwicm,2024-11-12,Male,Ussd,Below 35,GRP_jxqyikc,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Health Management. Practices'], ['Importance Of Mineral Supplementation']]"
ID_31H21I,FAR_xteouwb,2024-11-12,Female,Ussd,Above 35,GRP_wdumlmm,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Health Management. Practices'], ['Importance Of Mineral Supplementation']]"
ID_KPAQ8C,FAR_vdxhhxo,2024-11-12,Female,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,1,1,1,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_MFKTEB,FAR_jqiqztq,2024-11-12,Female,Ussd,Above 35,GRP_svbxalg,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],"[['Herd. Health. Management'], ['Sheep And Goat Rearing'], ['Poultry Health Management. Practices'], ['Poultry Health Management. Practices']]"
ID_HRPYWC,FAR_dtyducb,2024-11-12,Female,Ussd,Below 35,GRP_oepmmkg,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],[['Importance Of Mineral Supplementation']]
ID_5RB9V2,FAR_euddwle,2024-11-12,Female,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],"[['Dairy Health Management'], ['Dairy Health Management']]"
ID_5ZZQI7,FAR_tgyaqxx,2024-11-12,Male,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_C9R8YH,FAR_iggijxb,2024-11-12,Female,Manual,Above 35,GRP_cxovoif,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,0,0,0,1,['TRA_rkvyofbh'],"[['Diseases In Dairy Farming'], ['Dairy Health Management'], ['Poultry Health Management']]"
ID_W3W9DM,FAR_brsxiln,2024-11-12,Male,Ussd,Below 35,GRP_oepmmkg,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],[['Poultry Health Management. Practices']]
ID_C3SFXV,FAR_dihbbej,2024-11-12,Female,Manual,Above 35,GRP_svbxalg,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],"[['Poultry Health Management. Practices'], ['Sheep And Goat Rearing'], ['Herd. Health. Management']]"
ID_3BQWGS,FAR_stosudq,2024-11-12,Female,Manual,Above 35,GRP_oxshjfb,0,CNT_yljqnl,SUB_jsjdatk,WRD_cdhsrdxp,0,0,0,1,['TRA_suiifsur'],[['Sheep And Goat Rearing']]
ID_3RMAMW,FAR_qjsvgyw,2024-11-12,Female,Ussd,Above 35,GRP_jxqyikc,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Health Management. Practices'], ['Importance Of Mineral Supplementation']]"
ID_8PCYQ1,FAR_blpxmtn,2024-11-12,Female,Ussd,Above 35,GRP_svbxalg,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],"[['Poultry Health Management. Practices'], ['Sheep And Goat Rearing'], ['Herd. Health. Management']]"
ID_Q261NH,FAR_usmburp,2024-11-12,Female,Ussd,Above 35,GRP_svbxalg,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],"[['Herd. Health. Management'], ['Sheep And Goat Rearing'], ['Poultry Health Management. Practices'], ['Sheep And Goat Rearing']]"
ID_06NXTK,FAR_lseyfyv,2024-11-12,Female,Ussd,Above 35,GRP_wdumlmm,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],[['Importance Of Mineral Supplementation']]
ID_3425CZ,FAR_hefmeej,2024-11-12,Male,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_7W7U6A,FAR_jbzqnko,2024-11-12,Male,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_HJ6M5M,FAR_vjdushy,2024-11-12,Female,Manual,Above 35,GRP_oxshjfb,0,CNT_yljqnl,SUB_jsjdatk,WRD_cdhsrdxp,0,0,0,1,['TRA_suiifsur'],[['Sheep And Goat Rearing']]
ID_5L5N2O,FAR_symejgn,2024-11-12,Female,Ussd,Above 35,GRP_svbxalg,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],"[['Sheep And Goat Rearing'], ['Poultry Health Management. Practices'], ['Herd. Health. Management']]"
ID_GTUL5T,FAR_yjcbloi,2024-11-12,Female,Ussd,Above 35,GRP_wdumlmm,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],[['Importance Of Mineral Supplementation']]
ID_I3BWZZ,FAR_jqcbxjm,2024-11-12,Female,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_A5QNFK,FAR_atxvjtm,2024-11-12,Male,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_4VQZ8N,FAR_ksdsrrk,2024-11-12,Female,Manual,Above 35,GRP_tervlos,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],[['Poultry Health Management. Practices']]
ID_05UYOE,FAR_brcqgmy,2024-11-12,Female,Manual,Above 35,GRP_svbxalg,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],"[['Poultry Health Management. Practices'], ['Sheep And Goat Rearing'], ['Herd. Health. Management']]"
ID_6NQ7UJ,FAR_cwprtnr,2024-11-12,Female,Manual,Above 35,GRP_svbxalg,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],"[['Sheep And Goat Rearing'], ['Herd. Health. Management']]"
ID_0D5I49,FAR_rnugzlg,2024-11-12,Female,Manual,Above 35,GRP_tervlos,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],[['Sheep And Goat Rearing']]
ID_7153U4,FAR_babtgyg,2024-11-12,Female,Ussd,Above 35,GRP_jxqyikc,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Health Management. Practices'], ['Importance Of Mineral Supplementation']]"
ID_OOR4AD,FAR_rcesbli,2024-11-12,Female,Manual,Above 35,GRP_svbxalg,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],"[['Poultry Health Management. Practices'], ['Sheep And Goat Rearing'], ['Herd. Health. Management']]"
ID_AOZELZ,FAR_tsrqala,2024-11-12,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Herd. Health. Management'], ['Importance Of Mineral Supplementation'], ['Poultry Health With Biodeal']]"
ID_4ERV80,FAR_ubzgonl,2024-11-12,Female,Ussd,Above 35,GRP_oepmmkg,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],[['Importance Of Mineral Supplementation']]
ID_9HT96D,FAR_dbfoqgf,2024-11-12,Male,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_PM1421,FAR_prcvoxd,2024-11-12,Female,Manual,Above 35,GRP_oxshjfb,0,CNT_yljqnl,SUB_jsjdatk,WRD_cdhsrdxp,0,0,0,1,['TRA_suiifsur'],[['Sheep And Goat Rearing']]
ID_6DQ11E,FAR_hfytapm,2024-11-12,Female,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_M86WQA,FAR_sptzidk,2024-11-12,Male,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],"[['Dairy Health Management'], ['Dairy Health Management'], ['Dairy Health Management']]"
ID_U9DR7M,FAR_begdmrh,2024-11-12,Female,Manual,Above 35,GRP_gnhksrt,1,CNT_fhdsoy,SUB_vnahfhi,WRD_avjijsjd,0,0,0,1,['TRA_rkvyofbh'],"[['Dairy Health Management'], ['Dairy Health Management'], ['Dairy Health Management'], ['Diseases In Dairy Farming'], ['Diseases In Dairy Farming'], ['Diseases In Dairy Farming']]"
ID_6017LO,FAR_hleemci,2024-11-12,Female,Manual,Above 35,GRP_svbxalg,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],"[['Poultry Health Management. Practices'], ['Sheep And Goat Rearing'], ['Herd. Health. Management']]"
ID_B9TAWR,FAR_ihsbaho,2024-11-12,Female,Ussd,Above 35,GRP_tervlos,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],"[['Sheep And Goat Rearing'], ['Herd. Health. Management']]"
ID_COMWIK,FAR_ppkerou,2024-11-12,Female,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_IXTVZJ,FAR_txjdsxz,2024-11-12,Female,Ussd,Above 35,GRP_scvwssr,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Importance Of Mineral Supplementation'], ['Poultry Health With Biodeal']]"
ID_6WZ7N0,FAR_xhxzntc,2024-11-12,Female,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_SAO92J,FAR_qowlbyw,2024-11-12,Female,Manual,Above 35,GRP_svbxalg,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],[['Sheep And Goat Rearing']]
ID_64XIJH,FAR_ofbecun,2024-11-12,Male,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_83CHR7,FAR_dkdwsju,2024-11-12,Male,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_3U3WBG,FAR_uefvqrt,2024-11-12,Female,Ussd,Above 35,GRP_mzqkzby,1,CNT_fhdsoy,SUB_vnahfhi,WRD_zfscqotw,1,1,1,1,['TRA_rkvyofbh'],"[['Dairy Health Management', 'Diseases In Dairy Farming', 'Poultry Health Management'], ['Diseases In Dairy Farming'], ['Poultry Health Management'], ['Dairy Health Management']]"
ID_VCXTTP,FAR_axhjzmt,2024-11-12,Female,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_GIVNVO,FAR_okcchtt,2024-11-12,Female,Ussd,Below 35,GRP_jxqyikc,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Health Management. Practices'], ['Importance Of Mineral Supplementation']]"
ID_UARXE0,FAR_phdltzz,2024-11-12,Female,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_6W8TR9,FAR_bpxorqg,2024-11-12,Male,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_DRB5A9,FAR_wexbrjl,2024-11-12,Male,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_PU83KB,FAR_gycnwrw,2024-11-12,Female,Ussd,Above 35,GRP_wdumlmm,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],[['Importance Of Mineral Supplementation']]
ID_6T7PQ1,FAR_tchpjjc,2024-11-12,Male,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,1,1,1,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_1FDS0Z,FAR_qoryzdo,2024-11-12,Male,Ussd,Above 35,GRP_scvwssr,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Herd. Health. Management'], ['Importance Of Mineral Supplementation'], ['Poultry Health With Biodeal']]"
ID_5M367N,FAR_vzjgyos,2024-11-12,Female,Ussd,Above 35,GRP_scvwssr,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,1,1,1,1,['TRA_kkzpfdtu'],"[['Herd. Health. Management'], ['Herd. Health. Management'], ['Herd. Health. Management'], ['Importance Of Mineral Supplementation'], ['Importance Of Mineral Supplementation'], ['Importance Of Mineral Supplementation'], ['Poultry Health With Biodeal'], ['Poultry Health With Biodeal'], ['Poultry Health With Biodeal']]"
ID_V2KWR5,FAR_fstveea,2024-11-12,Male,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_AOY3WS,FAR_zpnyuqz,2024-11-12,Female,Manual,Above 35,GRP_svbxalg,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],[['Sheep And Goat Rearing']]
ID_FN7ZI4,FAR_vjoycuc,2024-11-12,Female,Manual,Above 35,GRP_oxshjfb,0,CNT_yljqnl,SUB_jsjdatk,WRD_cdhsrdxp,0,0,0,1,['TRA_suiifsur'],[['Sheep And Goat Rearing']]
ID_Z6P4O3,FAR_yobdyiy,2024-11-12,Male,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_P67K6L,FAR_pkulmbj,2024-11-12,Female,Ussd,Above 35,GRP_wdumlmm,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],[['Poultry Health Management. Practices']]
ID_OPNWM9,FAR_mlwfzlc,2024-11-12,Female,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_MVQF9H,FAR_ufqiobw,2024-11-12,Female,Ussd,Above 35,GRP_wdumlmm,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Health Management. Practices'], ['Importance Of Mineral Supplementation']]"
ID_Y7XKYU,FAR_rznjgvd,2024-11-12,Female,Ussd,Below 35,GRP_scvwssr,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Herd. Health. Management'], ['Importance Of Mineral Supplementation'], ['Poultry Health With Biodeal']]"
ID_I53G4L,FAR_qrkoron,2024-11-12,Female,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_SEL66O,FAR_jggyvke,2024-11-12,Male,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_P1DQ1J,FAR_tbsjcrf,2024-11-12,Male,Ussd,Above 35,GRP_djygede,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,1,1,1,1,['TRA_gertumxc'],[['Importance Of Mineral Supplementation']]
ID_6240TM,FAR_plnlslv,2024-11-12,Female,Manual,Above 35,GRP_grqvrhg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_dnforsaj,0,0,0,1,['TRA_rkvyofbh'],[['Dairy Health Management']]
ID_A0CG7E,FAR_xmxxhws,2024-11-12,Female,Manual,Above 35,GRP_oxshjfb,0,CNT_yljqnl,SUB_jsjdatk,WRD_cdhsrdxp,0,0,0,1,['TRA_suiifsur'],[['Sheep And Goat Rearing']]
ID_1H8000,FAR_mfxudqg,2024-11-12,Male,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Herd. Health. Management'], ['Importance Of Mineral Supplementation'], ['Poultry Health With Biodeal']]"
ID_MFQGCW,FAR_lnyrowx,2024-11-12,Female,Manual,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],[['Poultry Health With Biodeal']]
ID_56EFID,FAR_fboczqd,2024-11-12,Female,Ussd,Below 35,GRP_wdumlmm,0,CNT_vvuukv,SUB_dhaaasn,WRD_emtehozd,0,0,0,1,['TRA_gertumxc'],"[['Poultry Health Management. Practices'], ['Importance Of Mineral Supplementation']]"
ID_FUWN0E,FAR_exheobx,2024-11-12,Female,Manual,Above 35,GRP_oxshjfb,0,CNT_yljqnl,SUB_jsjdatk,WRD_cdhsrdxp,0,0,0,1,['TRA_suiifsur'],[['Sheep And Goat Rearing']]
ID_WWPIB9,FAR_aalcbab,2024-11-12,Female,Ussd,Above 35,GRP_diinohf,0,CNT_mvqqmw,SUB_nrjsgty,WRD_gwikueno,0,0,0,1,['TRA_kkzpfdtu'],"[['Herd. Health. Management'], ['Importance Of Mineral Supplementation'], ['Poultry Health With Biodeal']]"
ID_XM9HPQ,FAR_wykpsmk,2024-11-12,Female,Manual,Above 35,GRP_svbxalg,0,CNT_yljqnl,SUB_jchavji,WRD_mymgodzd,0,0,0,1,['TRA_suiifsur'],[['Sheep And Goat Rearing']]
ID_YAL881,FAR_dhwjmlp,2024-12-03,Female,Manual,Below 35,GRP_ctjvmqr,1,CNT_mggvna,SUB_dtxnnxj,WRD_mdffbpzb,0,0,0,0,['TRA_hyodnntj'],[['Record Keeping In Dairy']]
ID_9I43H3,FAR_fovroxx,2024-12-03,Female,Ussd,Below 35,GRP_qsgiscg,0,CNT_fhdsoy,SUB_vnahfhi,WRD_avjijsjd,0,0,0,1,['TRA_rkvyofbh'],"[['Benfits Of Sistema Biogas.', 'Biodeal Poultry', 'Biosecurity In Poultry Farming', 'Calf Feeding', 'Control Of External Parasites With Dominex.', 'Dairy Feed Management', 'Dairy Health Management', 'Diseases In Dairy Farming', 'Feeding A Lactating Cow', 'How To Feed Kienyeji Chicken For Meat', 'How To Manage Pest And Diseases At Harvesting Stage.', 'How To Rear A Calf With Unga Products', 'How To Rear Healthy Chicken With Biodeal.', 'Importance Of Vaccinations And Record', 'Kienyeji Poultry Feeds', 'Livestock Management Practices..', 'Pest And Disease Management In Crops', 'Poultry Health Management', 'Poultry Housing', 'Record Keeping In Poultry', 'Successfull Breeding With Crv', 'Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving', 'Weed Management In Crop'], ['Poultry Housing']]"
ID_7QXZA6,FAR_mgdqhiu,2024-12-03,Female,Ussd,Above 35,GRP_uahbiig,0,CNT_yljqnl,SUB_jsjdatk,WRD_cdhsrdxp,0,0,0,1,['TRA_suiifsur'],[['Ndume App']]
ID_CZ3P6I,FAR_wpojgsi,2024-12-03,Female,Manual,Above 35,GRP_qsgiscg,1,CNT_fhdsoy,SUB_vnahfhi,WRD_avjijsjd,0,0,0,1,['TRA_rkvyofbh'],[['Poultry Housing']]
ID_XPB3RK,FAR_blmbrdp,2024-12-03,Female,Manual,Above 35,GRP_uhjyary,1,CNT_fhdsoy,SUB_vnahfhi,WRD_avjijsjd,0,0,0,1,['TRA_rkvyofbh'],"[['Microp+ Planting', 'Poultry Housing'], ['Poultry Housing'], ['Microp+ Planting']]"
ID_TWQO32,FAR_hmbjfno,2024-12-03,Male,Ussd,Above 35,GRP_jkkkgtk,1,CNT_fhdsoy,SUB_vnahfhi,WRD_avjijsjd,0,0,0,1,['TRA_rkvyofbh'],[['Poultry Housing']]
ID_9HR1A8,FAR_mcmmkyc,2024-12-03,Female,Ussd,Above 35,GRP_uahbiig,0,CNT_yljqnl,SUB_jsjdatk,WRD_cdhsrdxp,0,0,0,1,['TRA_suiifsur'],[['How To Succeed In Breeding']]
ID_10HO9D,FAR_dqrjbvr,2024-12-03,Female,Manual,Above 35,GRP_gblquda,0,CNT_yljqnl,SUB_jsjdatk,WRD_cdhsrdxp,0,0,0,1,['TRA_suiifsur'],[['Herd Health']]
ID_WHENQ8,FAR_iavtvee,2024-12-03,Female,Ussd,Above 35,GRP_uhjyary,1,CNT_fhdsoy,SUB_vnahfhi,WRD_avjijsjd,0,0,0,1,['TRA_rkvyofbh'],"[['Microp+ Planting', 'Poultry Housing'], ['Poultry Housing'], ['Microp+ Planting']]"
ID_SL4L7K,FAR_frsavdo,2024-12-03,Female,Ussd,Below 35,GRP_rashfwd,1,CNT_fhdsoy,SUB_vnahfhi,WRD_avjijsjd,0,0,0,1,['TRA_rkvyofbh'],[['Poultry Housing']]
ID_0P1Z2Z,FAR_zwkfpjh,2024-12-03,Female,Manual,Below 35,GRP_ctjvmqr,1,CNT_mggvna,SUB_dtxnnxj,WRD_mdffbpzb,0,0,0,0,['TRA_hyodnntj'],[['Record Keeping In Dairy']]
ID_QTXDT8,FAR_nsikvqy,2024-12-03,Female,Manual,Above 35,GRP_rashfwd,1,CNT_fhdsoy,SUB_vnahfhi,WRD_avjijsjd,0,0,0,1,['TRA_rkvyofbh'],"[['Poultry Housing'], ['Poultry Housing']]"
ID_SVS6H4,FAR_mskrlsh,2024-12-03,Female,Ussd,Below 35,GRP_ctjvmqr,1,CNT_mggvna,SUB_dtxnnxj,WRD_mdffbpzb,0,0,0,0,['TRA_hyodnntj'],[['Record Keeping In Dairy']]
ID_HWFTXJ,FAR_gkqqrxq,2024-12-03,Female,Ussd,Below 35,GRP_ctjvmqr,1,CNT_mggvna,SUB_dtxnnxj,WRD_mdffbpzb,0,0,0,0,['TRA_hyodnntj'],[['Record Keeping In Dairy']]
ID_TMDM5H,FAR_iukooup,2024-12-03,Female,Ussd,Below 35,GRP_ctjvmqr,1,CNT_mggvna,SUB_dtxnnxj,WRD_mdffbpzb,0,0,0,0,['TRA_hyodnntj'],[['Dairy Housing']]
ID_JNWKV4,FAR_brxnjne,2024-12-03,Female,Ussd,Below 35,GRP_ctjvmqr,1,CNT_mggvna,SUB_dtxnnxj,WRD_mdffbpzb,0,0,0,0,['TRA_hyodnntj'],[['Record Keeping In Dairy']]
ID_YCLN9P,FAR_yfmgjbx,2024-12-03,Female,Ussd,Above 35,GRP_tynnktt,0,CNT_fhdsoy,SUB_vnahfhi,WRD_avjijsjd,0,0,0,1,['TRA_rkvyofbh'],"[['Milking Hygiene', 'Personal Protective Equipment (Ppe)', 'Poultry Diseases And Biosecurity', 'Poultry Housing'], ['Poultry Housing']]"
ID_XH9QP8,FAR_yhfqoyl,2024-12-03,Male,Ussd,Below 35,GRP_ctjvmqr,1,CNT_mggvna,SUB_dtxnnxj,WRD_mdffbpzb,0,0,0,0,['TRA_hyodnntj'],[['Dairy Housing']]
ID_YH7SF3,FAR_jgzibcr,2024-12-03,Female,Ussd,Above 35,GRP_rashfwd,1,CNT_fhdsoy,SUB_vnahfhi,WRD_avjijsjd,0,0,0,1,['TRA_rkvyofbh'],"[['Biodeal Poultry', 'Dairy Feed Management', 'Kienyeji Poultry Feeds', 'Poultry Housing', 'Record Keeping In Poultry'], ['Poultry Housing']]"
